Date,Gender,Annual Income,Company,Model,Engine,Transmission,Color,Price,Body Style,Dealer_Region
10/13/2023,Female,730000,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Red,29001,Sedan,Greenville
10/13/2023,Female,13500,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22001,SUV,Pasco
10/13/2023,Female,740000,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,23001,SUV,Janesville
10/13/2023,Female,675000,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,36001,Passenger,Scottsdale
10/13/2023,Female,700000,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Red,19001,Hatchback,Austin
10/13/2023,Male,13500,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Red,22000,Hardtop,Austin
10/13/2023,Female,13500,Nissan,Quest,Overhead Camshaft,Manual,Black,19001,SUV,Aurora
10/13/2023,Male,1540000,Mercury,Mountaineer,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Hardtop,Pasco
10/13/2023,Female,348000,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Red,12001,Sedan,Pasco
10/13/2023,Female,620000,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22001,Hatchback,Janesville
10/13/2023,Female,13500,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Pale White,10001,SUV,Scottsdale
10/13/2023,Female,1450000,Lincoln,Continental,Overhead Camshaft,Manual,Black,42001,Passenger,Austin
10/13/2023,Female,1221000,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18101,Hatchback,Middletown
10/13/2023,Female,1472000,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,25201,SUV,Aurora
10/13/2023,Female,1080000,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Red,25001,Sedan,Greenville
10/13/2023,Female,13500,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14001,SUV,Pasco
10/13/2023,Female,660000,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Black,41001,Sedan,Janesville
10/13/2023,Male,1208000,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Red,39800,Hardtop,Pasco
10/13/2023,Male,900000,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,19000,SUV,Aurora
10/13/2023,Male,630000,Lincoln,Continental,Overhead Camshaft,Manual,Black,42000,Passenger,Greenville
10/13/2023,Female,13500,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Hatchback,Pasco
10/13/2023,Male,2020000,Mercury,Mountaineer,Overhead Camshaft,Manual,Red,21000,Hardtop,Austin
10/13/2023,Male,830000,Mitsubishi,Eclipse,Overhead Camshaft,Manual,Black,25000,Hardtop,Greenville
10/13/2023,Male,765000,Hyundai,Sonata,Overhead Camshaft,Manual,Black,15000,SUV,Austin
10/13/2023,Female,425000,Mitsubishi,3000GT,Overhead Camshaft,Manual,Red,24000,Sedan,Middletown
10/13/2023,Male,830000,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Black,45000,Hardtop,Austin
10/13/2023,Female,700000,Lexus,ES300,DoubleÂ Overhead Camshaft,Auto,Black,16000,Hardtop,Austin
10/13/2023,Male,1422000,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18200,Hatchback,Pasco
10/13/2023,Male,13500,Honda,Civic,Overhead Camshaft,Manual,Pale White,45000,Hatchback,Janesville
10/13/2023,Male,1245000,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Pale White,15500,SUV,Scottsdale
10/13/2023,Female,1120000,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Red,19000,SUV,Austin
10/13/2023,Male,1430000,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Red,12000,Hatchback,Middletown
10/13/2023,Male,13500,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Red,19001,Sedan,Aurora
10/13/2023,Male,1345000,Jeep,Wrangler,Overhead Camshaft,Manual,Pale White,23501,Hatchback,Greenville
10/13/2023,Male,13500,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Black,31001,SUV,Pasco
10/13/2023,Male,800000,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,31001,SUV,Janesville
10/13/2023,Female,13500,Volvo,C70,DoubleÂ Overhead Camshaft,Auto,Black,49000,Hatchback,Scottsdale
10/13/2023,Male,975000,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Red,16000,Hatchback,Austin
10/13/2023,Male,1820000,Lexus,LX470,Overhead Camshaft,Manual,Pale White,54000,SUV,Middletown
10/13/2023,Male,900000,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,49000,Hatchback,Aurora
10/13/2023,Female,870000,Mercedes-B,CLK Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,Sedan,Greenville
10/13/2023,Female,13500,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Black,60000,Passenger,Pasco
10/13/2023,Male,1410000,Buick,LeSabre,Overhead Camshaft,Manual,Black,20000,Sedan,Janesville
10/13/2023,Male,1700000,Porsche,Carrera Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,Passenger,Scottsdale
10/13/2023,Male,13500,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Red,34000,Sedan,Austin
10/13/2023,Male,956000,Mercedes-B,SLK230,Overhead Camshaft,Manual,Red,71000,Hatchback,Middletown
10/13/2023,Male,900000,Ford,Focus,Overhead Camshaft,Manual,Black,49001,Hardtop,Middletown
10/13/2023,Male,828000,Nissan,Maxima,Overhead Camshaft,Manual,Red,29000,Sedan,Greenville
10/13/2023,Male,1650000,Lexus,GS400,Overhead Camshaft,Manual,Black,53000,Hatchback,Pasco
10/13/2023,Male,13500,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,53001,Hardtop,Austin
10/13/2023,Male,1370000,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Black,16000,Sedan,Scottsdale
10/13/2023,Male,2558000,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Red,23801,Hardtop,Austin
10/13/2023,Male,1075000,Nissan,Maxima,Overhead Camshaft,Manual,Red,16500,Sedan,Middletown
10/13/2023,Female,640000,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Black,23001,Hardtop,Austin
10/13/2023,Male,655000,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,41000,Hardtop,Greenville
10/13/2023,Male,1090000,Volkswagen,Golf,Overhead Camshaft,Manual,Pale White,17000,Hardtop,Aurora
10/13/2023,Female,572000,Nissan,Quest,Overhead Camshaft,Manual,Black,19000,SUV,Austin
10/13/2023,Male,13500,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,Hardtop,Austin
10/13/2023,Male,480000,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Red,12000,Sedan,Aurora
10/13/2023,Female,991000,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000,Hatchback,Greenville
10/13/2023,Female,1242000,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Pale White,10200,SUV,Pasco
10/13/2023,Female,665000,Lincoln,Continental,Overhead Camshaft,Manual,Black,42000,Passenger,Janesville
10/13/2023,Male,680000,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18000,Hatchback,Scottsdale
10/13/2023,Male,981000,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,SUV,Austin
10/13/2023,Female,1100000,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Red,25000,Sedan,Middletown
10/13/2023,Male,876000,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14000,SUV,Aurora
10/13/2023,Male,875000,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Black,41000,Sedan,Greenville
10/13/2023,Male,13500,Ford,Taurus,Overhead Camshaft,Manual,Red,22000,SUV,Pasco
10/13/2023,Female,13500,Oldsmobile,Aurora,Overhead Camshaft,Manual,Red,34000,Passenger,Janesville
10/13/2023,Male,900000,Volkswagen,Beetle,Overhead Camshaft,Manual,Red,21000,Hardtop,Middletown
10/13/2023,Male,802000,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33000,Hatchback,Austin
10/13/2023,Male,995000,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,42000,Passenger,Middletown
10/13/2023,Male,340000,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Black,33000,Hardtop,Greenville
10/13/2023,Male,881500,Audi,A6,Overhead Camshaft,Manual,Pale White,13501,SUV,Greenville
10/13/2023,Female,1110000,Honda,Civic,Overhead Camshaft,Manual,Black,43000,Hatchback,Greenville
10/13/2023,Male,667000,BMW,528i,Overhead Camshaft,Manual,Red,25000,SUV,Pasco
10/13/2023,Male,485000,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Red,12000,Sedan,Janesville
10/13/2023,Male,647000,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Black,39000,Sedan,Scottsdale
10/13/2023,Male,13500,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Black,60000,Passenger,Austin
10/13/2023,Male,1020000,Toyota,RAV4,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,Hatchback,Middletown
10/13/2023,Male,13500,Mercury,Villager,DoubleÂ Overhead Camshaft,Auto,Pale White,36000,Passenger,Aurora
10/13/2023,Male,975000,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,20000,Passenger,Greenville
10/13/2023,Male,1065800,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17580,Passenger,Pasco
10/13/2023,Male,935000,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Black,39000,Sedan,Janesville
10/13/2023,Male,1015000,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Black,31500,SUV,Scottsdale
10/13/2023,Female,1412000,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,22201,Hardtop,Austin
10/13/2023,Male,920000,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,SUV,Middletown
10/13/2023,Male,1035000,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,27500,Hatchback,Aurora
10/13/2023,Male,806000,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Red,13000,Hatchback,Greenville
10/13/2023,Male,458000,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Pale White,17000,Passenger,Pasco
10/13/2023,Male,935000,Cadillac,Seville,Overhead Camshaft,Manual,Black,44001,Hardtop,Greenville
10/13/2023,Male,439500,Volvo,S40,Overhead Camshaft,Manual,Black,36500,Sedan,Scottsdale
10/13/2023,Female,13500,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19000,Sedan,Austin
10/14/2023,Female,958000,Ford,Taurus,Overhead Camshaft,Manual,Red,22001,SUV,Scottsdale
10/14/2023,Female,740000,Oldsmobile,Aurora,Overhead Camshaft,Manual,Red,34001,Passenger,Austin
10/14/2023,Male,831000,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,Black,26000,Hardtop,Greenville
10/14/2023,Female,990000,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33001,Hatchback,Scottsdale
10/14/2023,Female,13500,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,42001,Passenger,Austin
10/14/2023,Male,397000,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Red,45000,Hardtop,Austin
10/14/2023,Female,13500,Audi,A6,Overhead Camshaft,Manual,Pale White,13001,SUV,Aurora
10/14/2023,Female,750000,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,85001,Passenger,Greenville
10/14/2023,Female,13500,Pontiac,Sunfire,Overhead Camshaft,Manual,Red,43001,Sedan,Pasco
10/14/2023,Female,1050000,Buick,Regal,Overhead Camshaft,Manual,Red,43001,Passenger,Janesville
10/14/2023,Male,1035000,Lexus,ES300,DoubleÂ Overhead Camshaft,Auto,Pale White,27500,Hardtop,Middletown
10/14/2023,Female,13500,Plymouth,Breeze,Overhead Camshaft,Manual,Pale White,16000,Hardtop,Austin
10/14/2023,Female,1425000,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Red,45500,Hardtop,Austin
10/14/2023,Male,652500,Audi,A8,Overhead Camshaft,Manual,Black,44501,Passenger,Aurora
10/14/2023,Male,1300000,Volkswagen,Passat,Overhead Camshaft,Manual,Red,20000,Hatchback,Greenville
10/14/2023,Male,925000,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,SUV,Pasco
10/14/2023,Male,730000,Volvo,C70,DoubleÂ Overhead Camshaft,Auto,Black,12000,Hatchback,Janesville
10/14/2023,Male,520000,Dodge,Ram Wagon,DoubleÂ Overhead Camshaft,Auto,Black,22000,Passenger,Scottsdale
10/14/2023,Male,1300000,Volvo,C70,Overhead Camshaft,Manual,Black,36001,Hatchback,Austin
10/14/2023,Male,13500,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,Hatchback,Janesville
10/14/2023,Male,1312000,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Red,12200,Hatchback,Pasco
10/14/2023,Male,960000,Pontiac,Sunfire,Overhead Camshaft,Manual,Red,43000,Sedan,Janesville
10/14/2023,Male,935000,Volvo,S40,Overhead Camshaft,Manual,Red,22000,Sedan,Scottsdale
10/14/2023,Male,810000,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Sedan,Austin
10/14/2023,Male,1200000,Volvo,V70,DoubleÂ Overhead Camshaft,Auto,Black,39000,Passenger,Janesville
10/14/2023,Female,872000,Honda,Passport,DoubleÂ Overhead Camshaft,Auto,Black,26000,Hardtop,Austin
10/14/2023,Male,944000,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,16000,SUV,Austin
10/14/2023,Male,510000,Volkswagen,Jetta,Overhead Camshaft,Manual,Red,24000,Passenger,Middletown
10/14/2023,Male,325000,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,20000,Passenger,Aurora
10/14/2023,Male,800000,Chevrolet,Monte Carlo,DoubleÂ Overhead Camshaft,Auto,Red,21000,Hatchback,Greenville
10/14/2023,Female,1380000,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,85001,Passenger,Pasco
10/14/2023,Female,1346000,Pontiac,Sunfire,Overhead Camshaft,Manual,Red,43601,Sedan,Janesville
10/14/2023,Female,980000,Buick,Regal,Overhead Camshaft,Manual,Red,43001,Passenger,Scottsdale
10/14/2023,Male,900000,Audi,A6,Overhead Camshaft,Manual,Black,25001,SUV,Austin
10/14/2023,Male,420000,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53000,Hardtop,Austin
10/14/2023,Male,580000,Acura,RL,DoubleÂ Overhead Camshaft,Auto,Black,24001,SUV,Aurora
10/14/2023,Male,1253000,Volvo,S70,Overhead Camshaft,Manual,Red,21300,Hardtop,Greenville
10/14/2023,Female,665000,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Black,19001,Passenger,Pasco
10/14/2023,Female,13500,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Red,37001,SUV,Janesville
10/14/2023,Male,937500,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17501,Passenger,Scottsdale
10/14/2023,Male,550000,Nissan,Frontier,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,Hatchback,Middletown
10/14/2023,Female,13500,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,Sedan,Aurora
10/14/2023,Female,240000,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39000,SUV,Greenville
10/14/2023,Female,13500,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,57001,Hardtop,Pasco
10/14/2023,Female,569500,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,46500,SUV,Janesville
10/14/2023,Male,1654000,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22400,Hatchback,Scottsdale
10/14/2023,Male,13500,Ford,Focus,Overhead Camshaft,Manual,Black,49001,Hardtop,Janesville
10/14/2023,Male,13500,Plymouth,Prowler,DoubleÂ Overhead Camshaft,Auto,Red,15000,Hatchback,Middletown
10/14/2023,Male,1560000,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Red,31000,Hatchback,Aurora
10/14/2023,Male,1760000,Buick,Park Avenue,Overhead Camshaft,Manual,Pale White,23000,Hatchback,Greenville
10/15/2023,Female,1445000,Audi,A6,Overhead Camshaft,Manual,Black,25501,SUV,Scottsdale
10/15/2023,Male,920000,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22000,Hardtop,Austin
10/15/2023,Female,890000,Acura,RL,DoubleÂ Overhead Camshaft,Auto,Black,24001,SUV,Middletown
10/15/2023,Male,485000,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Red,45001,Hardtop,Aurora
10/15/2023,Female,870000,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Black,19001,Passenger,Greenville
10/15/2023,Female,13500,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Red,37001,SUV,Pasco
10/15/2023,Female,830000,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17001,Passenger,Janesville
10/15/2023,Female,13500,Buick,Park Avenue,Overhead Camshaft,Manual,Black,29001,Hatchback,Scottsdale
10/15/2023,Female,1240000,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,46001,Sedan,Austin
10/15/2023,Female,1170000,Toyota,Sienna,Overhead Camshaft,Manual,Black,27001,Passenger,Middletown
10/15/2023,Female,13500,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Red,19001,Hatchback,Aurora
10/15/2023,Female,621000,Porsche,Boxter,Overhead Camshaft,Manual,Red,24001,SUV,Greenville
10/15/2023,Female,13500,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Pale White,46001,Passenger,Pasco
10/15/2023,Male,810000,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,16000,Hatchback,Scottsdale
10/15/2023,Female,638500,Subaru,Outback,Overhead Camshaft,Manual,Red,49500,SUV,Austin
10/15/2023,Male,13500,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Sedan,Middletown
10/15/2023,Male,970000,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,16000,Sedan,Aurora
10/15/2023,Female,13500,Pontiac,Sunfire,Overhead Camshaft,Manual,Red,43000,Sedan,Greenville
10/15/2023,Male,1110000,Acura,TL,Overhead Camshaft,Manual,Black,21000,Hatchback,Pasco
10/15/2023,Male,1115000,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,42500,Passenger,Janesville
10/15/2023,Male,375000,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Red,15000,Hardtop,Middletown
10/15/2023,Male,670000,Ford,Escort,DoubleÂ Overhead Camshaft,Auto,Red,15000,Passenger,Austin
10/15/2023,Male,13500,Acura,RL,Overhead Camshaft,Manual,Red,31000,SUV,Middletown
10/15/2023,Male,475000,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53000,Hardtop,Pasco
10/15/2023,Male,687000,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,9000,SUV,Greenville
10/15/2023,Male,333000,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,15000,Hatchback,Pasco
10/15/2023,Female,1560000,Mercury,Mountaineer,Overhead Camshaft,Manual,Red,21000,Hardtop,Aurora
10/15/2023,Male,500000,Chrysler,LHS,Overhead Camshaft,Manual,Black,51000,Hatchback,Janesville
10/15/2023,Male,1405000,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,29500,Passenger,Scottsdale
10/15/2023,Male,1343000,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Red,17300,Hatchback,Austin
10/15/2023,Male,680000,Saturn,SL,DoubleÂ Overhead Camshaft,Auto,Red,22000,SUV,Middletown
10/15/2023,Male,810000,Honda,Passport,Overhead Camshaft,Manual,Pale White,27000,Hardtop,Greenville
10/15/2023,Male,420000,Saturn,LW,Overhead Camshaft,Manual,Red,49000,Hatchback,Greenville
10/15/2023,Male,1300000,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,20000,Passenger,Pasco
10/15/2023,Male,995000,Toyota,Sienna,Overhead Camshaft,Manual,Black,27000,Passenger,Janesville
10/15/2023,Male,1750000,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Black,16000,Sedan,Scottsdale
10/15/2023,Male,13500,Buick,Park Avenue,Overhead Camshaft,Manual,Pale White,23000,Hatchback,Austin
10/15/2023,Male,1822000,BMW,528i,Overhead Camshaft,Manual,Black,21200,SUV,Middletown
10/15/2023,Male,280000,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Red,69000,Sedan,Aurora
10/15/2023,Male,1080000,Buick,Park Avenue,Overhead Camshaft,Manual,Black,29001,Hatchback,Austin
10/15/2023,Male,1000000,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,46001,Sedan,Janesville
10/15/2023,Female,800000,Toyota,Sienna,Overhead Camshaft,Manual,Black,27001,Passenger,Scottsdale
10/15/2023,Female,615000,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,Hatchback,Austin
10/15/2023,Male,13500,Porsche,Boxter,Overhead Camshaft,Manual,Pale White,24000,SUV,Middletown
10/15/2023,Male,1235000,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Pale White,46501,Passenger,Aurora
10/15/2023,Male,801347,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Pale White,39340,Sedan,Greenville
10/15/2023,Female,765000,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Pale White,24000,Hatchback,Pasco
10/15/2023,Female,710000,Volvo,C70,Overhead Camshaft,Manual,Black,36000,Hatchback,Janesville
10/15/2023,Male,921000,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,10000,SUV,Scottsdale
10/15/2023,Male,665000,Chrysler,Concorde,Overhead Camshaft,Manual,Black,18000,Hardtop,Middletown
10/15/2023,Male,752500,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Pale White,45500,SUV,Middletown
10/15/2023,Female,13500,Dodge,Dakota,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Sedan,Aurora
10/15/2023,Female,1235000,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Pale White,29500,Passenger,Pasco
10/15/2023,Male,13500,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,17000,Hatchback,Janesville
10/15/2023,Male,13500,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,16001,Hardtop,Pasco
10/15/2023,Female,13500,Dodge,Viper,Overhead Camshaft,Manual,Black,26000,SUV,Austin
10/15/2023,Male,1120000,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,25001,Hardtop,Austin
10/15/2023,Female,782000,Toyota,Corolla,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,Passenger,Scottsdale
10/15/2023,Female,669000,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,SUV,Austin
10/15/2023,Male,457000,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,22000,Passenger,Middletown
10/15/2023,Male,1693000,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,25301,Hardtop,Janesville
10/15/2023,Female,13500,Nissan,Pathfinder,Overhead Camshaft,Manual,Black,22001,Hardtop,Austin
10/15/2023,Male,945000,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,71000,Hatchback,Pasco
10/15/2023,Male,910000,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000,Hatchback,Janesville
10/15/2023,Male,2025000,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25500,SUV,Scottsdale
10/16/2023,Female,13500,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Pale White,39001,Sedan,Janesville
10/16/2023,Male,455000,Nissan,Sentra,DoubleÂ Overhead Camshaft,Auto,Black,16000,Passenger,Janesville
10/16/2023,Male,13500,Ford,Crown Victoria,Overhead Camshaft,Manual,Black,26000,Passenger,Greenville
10/16/2023,Male,13500,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Black,33000,Hardtop,Aurora
10/16/2023,Male,1561000,Plymouth,Neon,Overhead Camshaft,Manual,Pale White,22100,SUV,Austin
10/17/2023,Female,870000,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Pale White,24001,Hatchback,Scottsdale
10/17/2023,Female,1100000,Volvo,C70,Overhead Camshaft,Manual,Black,36001,Hatchback,Austin
10/17/2023,Female,460000,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,10001,SUV,Middletown
10/17/2023,Male,435000,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,29001,Hardtop,Greenville
10/17/2023,Female,672500,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Pale White,45501,SUV,Greenville
10/17/2023,Female,13500,Dodge,Dakota,DoubleÂ Overhead Camshaft,Auto,Pale White,21001,Sedan,Pasco
10/17/2023,Female,13500,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Pale White,26000,Sedan,Scottsdale
10/17/2023,Male,378000,Volvo,S80,Overhead Camshaft,Manual,Pale White,21000,Sedan,Austin
10/17/2023,Male,13500,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,42000,Passenger,Middletown
10/17/2023,Male,585000,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,12000,Hatchback,Aurora
10/17/2023,Female,585000,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17000,Passenger,Greenville
